0.021054,-0.042580,0.127000
0.021356,-0.042580,0.127000
0.021658,-0.042580,0.127000
0.022133,-0.042915,0.128000
0.020752,-0.042278,0.127000
0.021054,-0.042278,0.127000
0.021356,-0.042278,0.127000
0.022742,-0.042611,0.128000
0.023046,-0.042611,0.128000
0.023351,-0.042611,0.128000
0.023655,-0.042611,0.128000
0.013398,-0.041645,0.126000
0.015496,-0.041645,0.126000
0.016994,-0.041645,0.126000
0.017293,-0.041645,0.126000
0.019091,-0.041645,0.126000
0.019391,-0.041645,0.126000
0.019690,-0.041645,0.126000
0.019990,-0.041645,0.126000
0.020289,-0.041645,0.126000
0.020589,-0.041645,0.126000
0.021054,-0.041976,0.127000
0.021356,-0.041976,0.127000
0.021658,-0.041976,0.127000
0.021960,-0.041976,0.127000
0.022262,-0.041976,0.127000
0.023168,-0.041976,0.127000
0.023470,-0.041976,0.127000
0.023772,-0.041976,0.127000
0.024074,-0.041976,0.127000
0.012599,-0.041674,0.127000
0.013398,-0.041346,0.126000
0.013698,-0.041346,0.126000
0.013998,-0.041346,0.126000
0.014297,-0.041346,0.126000
0.014896,-0.041346,0.126000
0.015196,-0.041346,0.126000
0.015496,-0.041346,0.126000
0.015795,-0.041346,0.126000
0.016394,-0.041346,0.126000
0.016694,-0.041346,0.126000
0.016994,-0.041346,0.126000
0.017293,-0.041346,0.126000
0.017593,-0.041346,0.126000
0.018192,-0.041346,0.126000
0.018492,-0.041346,0.126000
0.019091,-0.041346,0.126000
0.019391,-0.041346,0.126000
0.019690,-0.041346,0.126000
0.019990,-0.041346,0.126000
0.020289,-0.041346,0.126000
0.020589,-0.041346,0.126000
0.020889,-0.041346,0.126000
0.021188,-0.041346,0.126000
0.021658,-0.041674,0.127000
0.021960,-0.041674,0.127000
0.022564,-0.041674,0.127000
0.022866,-0.041674,0.127000
0.023168,-0.041674,0.127000
0.023470,-0.041674,0.127000
0.023772,-0.041674,0.127000
0.024074,-0.041674,0.127000
0.024980,-0.041674,0.127000
0.025584,-0.041674,0.127000
0.025886,-0.041674,0.127000
0.026188,-0.041674,0.127000
0.011391,-0.041372,0.127000
0.011693,-0.041372,0.127000
0.011995,-0.041372,0.127000
0.012297,-0.041372,0.127000
0.012599,-0.041372,0.127000
0.012901,-0.041372,0.127000
0.013099,-0.041046,0.126000
0.013398,-0.041046,0.126000
0.013698,-0.041046,0.126000
0.013998,-0.041046,0.126000
0.014297,-0.041046,0.126000
0.014597,-0.041046,0.126000
0.014896,-0.041046,0.126000
0.015196,-0.041046,0.126000
0.015496,-0.041046,0.126000
0.015795,-0.041046,0.126000
0.016095,-0.041046,0.126000
0.016694,-0.041046,0.126000
0.016994,-0.041046,0.126000
0.017293,-0.041046,0.126000
0.017593,-0.041046,0.126000
0.017893,-0.041046,0.126000
0.018192,-0.041046,0.126000
0.018492,-0.041046,0.126000
0.018791,-0.041046,0.126000
0.019091,-0.041046,0.126000
0.019391,-0.041046,0.126000
0.019690,-0.041046,0.126000
0.019990,-0.041046,0.126000
0.020289,-0.041046,0.126000
0.020589,-0.041046,0.126000
0.020889,-0.041046,0.126000
0.021188,-0.041046,0.126000
0.021488,-0.041046,0.126000
0.021787,-0.041046,0.126000
