-0.015265,-0.130624,0.227000
-0.014660,-0.130048,0.226000
-0.014123,-0.130048,0.226000
-0.013585,-0.130048,0.226000
-0.013048,-0.130048,0.226000
-0.012510,-0.130048,0.226000
-0.011973,-0.130048,0.226000
-0.011436,-0.130048,0.226000
-0.010946,-0.130624,0.227000
-0.010407,-0.130624,0.227000
-0.009867,-0.130624,0.227000
-0.009327,-0.130624,0.227000
-0.008787,-0.130624,0.227000
-0.008248,-0.130624,0.227000
-0.007708,-0.130624,0.227000
-0.007168,-0.130624,0.227000
-0.006628,-0.130624,0.227000
-0.006089,-0.130624,0.227000
-0.005524,-0.130048,0.226000
-0.004987,-0.130048,0.226000
-0.004450,-0.130048,0.226000
-0.003912,-0.130048,0.226000
-0.003375,-0.130048,0.226000
-0.002837,-0.130048,0.226000
-0.002300,-0.130048,0.226000
-0.001763,-0.130048,0.226000
-0.001225,-0.130048,0.226000
-0.000688,-0.130048,0.226000
-0.000150,-0.130048,0.226000
0.000387,-0.130048,0.226000
0.000924,-0.130048,0.226000
0.001462,-0.130048,0.226000
0.001999,-0.130048,0.226000
0.002536,-0.130048,0.226000
0.003074,-0.130048,0.226000
0.003611,-0.130048,0.226000
0.004149,-0.130048,0.226000
0.004686,-0.130048,0.226000
0.005223,-0.130048,0.226000
0.005761,-0.130048,0.226000
0.006298,-0.130048,0.226000
0.006836,-0.130048,0.226000
0.007373,-0.130048,0.226000
0.007910,-0.130048,0.226000
0.008448,-0.130048,0.226000
0.008985,-0.130048,0.226000
0.009523,-0.130048,0.226000
0.010060,-0.130048,0.226000
0.010597,-0.130048,0.226000
0.011135,-0.130048,0.226000
0.011672,-0.130048,0.226000
0.012210,-0.130048,0.226000
0.012747,-0.130048,0.226000
0.013284,-0.130048,0.226000
0.013822,-0.130048,0.226000
0.014359,-0.130048,0.226000
0.014896,-0.130048,0.226000
0.015434,-0.130048,0.226000
0.015971,-0.130048,0.226000
0.016509,-0.130048,0.226000
0.017046,-0.130048,0.226000
0.017583,-0.130048,0.226000
0.018121,-0.130048,0.226000
0.018658,-0.130048,0.226000
0.019196,-0.130048,0.226000
0.019733,-0.130048,0.226000
0.020270,-0.130048,0.226000
0.020808,-0.130048,0.226000
0.021345,-0.130048,0.226000
0.021883,-0.130048,0.226000
0.022420,-0.130048,0.226000
0.022957,-0.130048,0.226000
0.023495,-0.130048,0.226000
