0.089451,0.003448,0.290000
0.089830,0.003436,0.289000
0.090517,0.003436,0.289000
0.091204,0.003436,0.289000
0.091892,0.003436,0.289000
0.092579,0.003436,0.289000
0.093266,0.003436,0.289000
0.093953,0.003436,0.289000
0.094640,0.003436,0.289000
0.095657,0.003448,0.290000
0.023393,0.000761,0.064000
0.023545,0.000761,0.064000
0.023698,0.000761,0.064000
0.023850,0.000761,0.064000
0.024002,0.000761,0.064000
0.024154,0.000761,0.064000
0.024306,0.000761,0.064000
0.024459,0.000761,0.064000
0.024611,0.000761,0.064000
0.024763,0.000761,0.064000
0.024915,0.000761,0.064000
0.025067,0.000761,0.064000
0.025219,0.000761,0.064000
0.025372,0.000761,0.064000
0.025524,0.000761,0.064000
0.087969,0.002318,0.195000
0.087979,0.002306,0.194000
0.088440,0.002306,0.194000
0.088443,0.002295,0.193000
0.088442,0.002283,0.192000
0.088898,0.002283,0.192000
0.088889,0.002271,0.191000
0.089344,0.002271,0.191000
0.089328,0.002259,0.190000
0.089307,0.002247,0.189000
0.089756,0.002247,0.189000
0.090206,0.002247,0.189000
0.090175,0.002235,0.188000
0.090622,0.002235,0.188000
0.091069,0.002235,0.188000
0.091517,0.002235,0.188000
0.091964,0.002235,0.188000
0.092411,0.002235,0.188000
0.092364,0.002223,0.187000
0.092808,0.002223,0.187000
0.093752,0.002235,0.188000
0.093698,0.002223,0.187000
0.094646,0.002235,0.188000
0.095093,0.002235,0.188000
0.095540,0.002235,0.188000
0.096497,0.002247,0.189000
0.096947,0.002247,0.189000
0.097912,0.002259,0.190000
0.098363,0.002259,0.190000
0.099335,0.002271,0.191000
0.100312,0.002283,0.192000
0.101293,0.002295,0.193000
0.102279,0.002306,0.194000
0.102741,0.002306,0.194000
0.103202,0.002306,0.194000
0.103663,0.002306,0.194000
0.104661,0.002318,0.195000
0.105125,0.002318,0.195000
0.105589,0.002318,0.195000
0.106052,0.002318,0.195000
0.106516,0.002318,0.195000
0.106980,0.002318,0.195000
0.107443,0.002318,0.195000
0.107907,0.002318,0.195000
0.108371,0.002318,0.195000
0.108276,0.002306,0.194000
0.108738,0.002306,0.194000
0.109199,0.002306,0.194000
0.109095,0.002295,0.193000
0.109554,0.002295,0.193000
0.110013,0.002295,0.193000
0.109899,0.002283,0.192000
0.109781,0.002271,0.191000
0.110235,0.002271,0.191000
0.110110,0.002259,0.190000
0.110562,0.002259,0.190000
0.110429,0.002247,0.189000
0.110879,0.002247,0.189000
0.111328,0.002247,0.189000
0.111186,0.002235,0.188000
0.111633,0.002235,0.188000
0.090141,0.004137,0.290000
0.090830,0.004137,0.290000
0.091204,0.004123,0.289000
0.091892,0.004123,0.289000
0.092579,0.004123,0.289000
0.093589,0.004137,0.290000
